Id,rating,sentiment,product_name,review_text,price,discount_percent,returned
8880,1.8,negative,Smartwatch,It broke after the first day of use.,784.31,69.8,1
8881,2.8,negative,Coffee Maker,Did not meet my expectations at all.,16.34,60.0,0
8882,2.2,negative,Bluetooth Speaker,Terrible quality and unreliable performance.,227.47,44.0,0
8883,6.7,neutral,Electric Toothbrush,Overall decent but not outstanding.,456.32,11.4,1
8884,0.4,negative,LED TV,It broke after the first day of use.,323.61,33.3,0
8885,3.8,negative,Gaming Mouse,"Would not recommend, waste of money.",399.96,45.5,1
8886,7.5,positive,Camera,"Very durable, I’m extremely satisfied with my purchase.",547.49,13.5,1
8887,7.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,217.69,31.0,1
8888,5.6,neutral,Smartphone,Delivery took longer than expected but item works fine.,180.85,54.9,1
8889,8.5,positive,Gaming Mouse,The sound quality is amazing and battery lasts all day.,416.05,43.3,0
8890,2.1,negative,Vacuum Cleaner,Did not meet my expectations at all.,848.58,49.1,1
8891,7.8,positive,Backpack,Fast delivery and great customer service!,434.01,11.5,0
8892,5.9,neutral,Camera,It’s fine for occasional use.,306.22,54.2,0
8893,0.6,negative,Wireless Charger,It broke after the first day of use.,903.51,18.6,0
8894,6.0,neutral,Laptop,Overall decent but not outstanding.,493.26,58.9,1
8895,0.8,negative,Tablet,Customer support was unhelpful and slow.,120.07,60.1,1
8896,6.1,neutral,Wireless Headphones,"The product is okay, nothing special.",958.93,6.9,0
8897,9.8,positive,Smartwatch,Fast delivery and great customer service!,94.06,47.7,0
8898,6.1,neutral,Backpack,"Average quality, matches the price.",264.88,43.1,1
8899,1.9,negative,Laptop,Terrible quality and unreliable performance.,358.9,61.2,0
8900,3.2,negative,Backpack,Terrible quality and unreliable performance.,401.97,53.6,0
8901,1.2,negative,Microwave Oven,Customer support was unhelpful and slow.,907.8,22.3,0
8902,6.9,neutral,Laptop,Overall decent but not outstanding.,137.44,46.1,0
8903,5.7,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,295.16,28.4,1
8904,3.7,negative,Coffee Maker,"Would not recommend, waste of money.",766.44,68.5,1
8905,3.4,negative,Bluetooth Speaker,It broke after the first day of use.,554.37,41.8,0
8906,0.8,negative,Microwave Oven,The item arrived damaged and unusable.,676.23,29.1,1
8907,4.4,neutral,Water Bottle,It’s fine for occasional use.,531.17,39.0,0
8908,4.8,neutral,Hair Dryer,"The product is okay, nothing special.",634.17,26.0,1
8909,9.6,positive,Wireless Headphones,Fast delivery and great customer service!,502.76,8.0,0
8910,1.4,negative,LED TV,Customer support was unhelpful and slow.,110.24,51.1,0
8911,7.9,positive,Vacuum Cleaner,The product exceeded my expectations and arrived on time.,552.91,33.9,1
8912,6.7,neutral,Vacuum Cleaner,"The product is okay, nothing special.",314.63,28.7,1
8913,5.1,neutral,Laptop,"The product is okay, nothing special.",974.92,15.4,1
8914,1.4,negative,Microwave Oven,Stopped working after a few uses.,43.66,23.2,1
8915,0.5,negative,Running Shoes,Terrible quality and unreliable performance.,574.16,46.9,1
8916,0.9,negative,Water Bottle,"Would not recommend, waste of money.",630.69,66.2,1
8917,2.1,negative,LED TV,Poor quality and very disappointing experience.,304.56,52.8,1
8918,9.6,positive,Laptop,Fast delivery and great customer service!,239.07,58.5,1
8919,6.9,neutral,Water Bottle,"Average quality, matches the price.",306.05,58.8,0
8920,4.1,neutral,Gaming Mouse,It’s fine for occasional use.,91.56,32.7,0
8921,0.8,negative,Electric Toothbrush,"Would not recommend, waste of money.",380.93,0.2,1
8922,0.8,negative,Running Shoes,Poor quality and very disappointing experience.,637.95,26.0,0
8923,5.5,neutral,Backpack,"Average quality, matches the price.",829.04,69.0,0
8924,0.9,negative,Backpack,Did not meet my expectations at all.,418.29,35.6,0
8925,3.1,negative,Wireless Headphones,The item arrived damaged and unusable.,793.2,25.4,0
8926,3.9,negative,Microwave Oven,Did not meet my expectations at all.,332.67,29.2,0
8927,8.9,positive,Water Bottle,"Very durable, I’m extremely satisfied with my purchase.",323.93,15.9,0
8928,1.5,negative,Tablet,Terrible quality and unreliable performance.,757.56,61.8,0
8929,5.5,neutral,Camera,"Average quality, matches the price.",357.23,27.1,0
8930,6.7,neutral,Sneakers,It gets the job done but lacks some features.,696.74,52.2,1
8931,1.1,negative,Microwave Oven,"Would not recommend, waste of money.",275.42,11.0,0
8932,4.7,neutral,Desk Lamp,The color was slightly off but not a big deal.,914.76,55.6,1
8933,0.2,negative,Bluetooth Speaker,Did not meet my expectations at all.,309.69,3.3,1
8934,8.2,positive,Smartphone,"Excellent quality and perfect fit, highly recommend!",114.05,30.8,1
8935,3.4,negative,Wireless Charger,"Would not recommend, waste of money.",306.95,42.1,1
8936,5.1,neutral,Desk Lamp,It works as described but could be better.,471.83,3.7,1
8937,4.1,neutral,Wireless Charger,Overall decent but not outstanding.,607.97,40.7,0
8938,5.8,neutral,Laptop,"Average quality, matches the price.",692.03,31.5,1
8939,1.9,negative,Hair Dryer,It broke after the first day of use.,704.24,37.5,0
8940,3.8,negative,Backpack,It broke after the first day of use.,674.79,8.1,1
8941,4.4,neutral,LED TV,Delivery took longer than expected but item works fine.,988.49,19.3,0
8942,1.6,negative,Water Bottle,It broke after the first day of use.,89.76,10.7,0
8943,1.2,negative,Hair Dryer,Terrible quality and unreliable performance.,604.14,17.6,0
8944,4.5,neutral,Tablet,It works as described but could be better.,666.51,49.3,1
8945,3.2,negative,Bluetooth Speaker,"Would not recommend, waste of money.",261.45,27.0,0
8946,5.5,neutral,Bluetooth Speaker,Delivery took longer than expected but item works fine.,387.99,21.3,1
8947,0.5,negative,Water Bottle,Customer support was unhelpful and slow.,445.08,30.2,1
8948,3.3,negative,Smartphone,"Would not recommend, waste of money.",940.96,47.8,0
8949,6.0,neutral,Wireless Headphones,"The product is okay, nothing special.",325.38,22.3,0
8950,1.4,negative,Sneakers,Poor quality and very disappointing experience.,894.99,61.1,0
8951,5.8,neutral,Laptop,"Average quality, matches the price.",692.03,31.5,1
8952,1.3,negative,Smartphone,Did not meet my expectations at all.,507.95,7.6,1
8953,0.8,negative,Backpack,The item arrived damaged and unusable.,418.74,12.4,1
8954,4.3,neutral,Hair Dryer,It’s fine for occasional use.,805.75,35.1,0
8955,8.0,positive,Sneakers,The sound quality is amazing and battery lasts all day.,334.91,26.7,1
8956,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,618.14,58.4,1
8957,3.6,negative,Running Shoes,The item arrived damaged and unusable.,429.04,28.1,0
8958,8.0,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",373.48,68.4,1
8959,9.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,227.06,11.0,1
8960,6.9,neutral,Smartwatch,Delivery took longer than expected but item works fine.,906.95,3.3,1
8961,1.9,negative,Laptop,Terrible quality and unreliable performance.,358.9,61.2,0
8962,4.4,neutral,Water Bottle,It’s fine for occasional use.,531.17,39.0,0
8963,4.6,neutral,Tablet,It’s fine for occasional use.,688.76,25.2,1
8964,4.8,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,48.21,17.2,1
8965,6.1,neutral,Backpack,"Average quality, matches the price.",264.88,43.1,1
8966,1.0,negative,Wireless Charger,The item arrived damaged and unusable.,309.58,63.0,0
8967,5.0,neutral,Smartwatch,Delivery took longer than expected but item works fine.,819.59,50.1,1
8968,2.5,negative,Smartphone,Stopped working after a few uses.,750.22,28.7,0
8969,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,822.46,35.1,0
8970,2.2,negative,Gaming Mouse,Stopped working after a few uses.,427.33,5.4,1
8971,9.0,positive,Wireless Headphones,The sound quality is amazing and battery lasts all day.,737.35,60.5,1
8972,8.0,positive,Backpack,Fast delivery and great customer service!,424.45,62.9,0
8973,0.2,negative,Wireless Headphones,"Would not recommend, waste of money.",872.48,39.2,0
8974,5.6,neutral,Bluetooth Speaker,"Average quality, matches the price.",962.29,51.5,1
8975,6.4,neutral,Electric Toothbrush,Overall decent but not outstanding.,726.39,16.0,0
8976,9.2,positive,Electric Toothbrush,The sound quality is amazing and battery lasts all day.,123.85,23.1,1
8977,2.6,negative,Tablet,Poor quality and very disappointing experience.,500.72,37.4,0
8978,5.3,neutral,Gaming Mouse,"Average quality, matches the price.",868.53,32.2,1
8979,6.6,neutral,Camera,It’s fine for occasional use.,893.12,7.9,0
8980,1.6,negative,Coffee Maker,Did not meet my expectations at all.,698.91,52.5,0
8981,1.3,negative,Laptop,Terrible quality and unreliable performance.,816.91,39.3,0
8982,4.5,neutral,Laptop,"Average quality, matches the price.",109.83,61.1,0
8983,1.9,negative,Desk Lamp,Did not meet my expectations at all.,120.06,4.4,0
8984,8.8,positive,Desk Lamp,High performance and sleek design make it worth every penny.,424.27,15.1,1
8985,5.3,neutral,Vacuum Cleaner,It gets the job done but lacks some features.,991.49,5.9,1
8986,6.7,neutral,Tablet,Overall decent but not outstanding.,178.85,35.8,1
8987,2.7,negative,Sneakers,The item arrived damaged and unusable.,255.77,4.0,0
8988,1.9,negative,Wireless Charger,The item arrived damaged and unusable.,537.99,21.9,0
8989,1.2,negative,Laptop,Customer support was unhelpful and slow.,918.14,48.2,0
8990,6.8,neutral,Laptop,Delivery took longer than expected but item works fine.,417.9,27.1,0
8991,8.9,positive,Hair Dryer,It works flawlessly and the price was fair.,441.25,38.1,1
8992,3.0,negative,Sneakers,The item arrived damaged and unusable.,493.71,64.5,1
8993,8.8,positive,Coffee Maker,High performance and sleek design make it worth every penny.,577.72,2.8,1
8994,9.0,positive,Running Shoes,High performance and sleek design make it worth every penny.,373.57,34.8,0
8995,2.5,negative,LED TV,The item arrived damaged and unusable.,625.73,36.7,1
8996,3.9,negative,Smartwatch,Terrible quality and unreliable performance.,769.55,44.2,1
8997,5.0,neutral,Running Shoes,"The product is okay, nothing special.",506.34,60.6,0
8998,4.4,neutral,Desk Lamp,Overall decent but not outstanding.,635.82,28.8,0
8999,6.0,neutral,Backpack,Delivery took longer than expected but item works fine.,440.37,13.9,1
9000,7.8,positive,Running Shoes,"Very durable, I’m extremely satisfied with my purchase.",621.7,35.7,0
9001,4.8,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,48.21,17.2,1
9002,6.6,neutral,LED TV,"Average quality, matches the price.",842.04,63.5,1
9003,3.1,negative,Tablet,"Would not recommend, waste of money.",649.88,35.0,0
9004,3.6,negative,Laptop,Terrible quality and unreliable performance.,695.58,61.1,1
9005,0.6,negative,Camera,It broke after the first day of use.,928.48,57.8,0
9006,2.6,negative,Sneakers,Terrible quality and unreliable performance.,616.04,28.7,0
9007,7.2,positive,Desk Lamp,"Excellent quality and perfect fit, highly recommend!",931.88,21.4,1
9008,6.6,neutral,Wireless Charger,Delivery took longer than expected but item works fine.,683.8,39.8,1
9009,7.9,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",174.03,13.1,0
9010,4.8,neutral,Smartphone,"The product is okay, nothing special.",705.78,50.6,1
9011,3.9,negative,Water Bottle,The item arrived damaged and unusable.,45.17,26.4,1
9012,4.7,neutral,Smartphone,It works as described but could be better.,423.21,37.5,1
9013,1.9,negative,Running Shoes,Poor quality and very disappointing experience.,667.14,31.9,0
9014,4.2,neutral,Sneakers,The color was slightly off but not a big deal.,118.57,17.2,0
9015,2.6,negative,Wireless Headphones,The item arrived damaged and unusable.,996.16,6.9,0
9016,2.7,negative,Backpack,"Would not recommend, waste of money.",732.19,13.3,0
9017,5.8,neutral,Tablet,The color was slightly off but not a big deal.,324.75,1.7,0
9018,5.1,neutral,Desk Lamp,It works as described but could be better.,471.83,3.7,1
9019,5.7,neutral,Running Shoes,It works as described but could be better.,596.91,67.6,1
9020,4.7,neutral,Camera,Overall decent but not outstanding.,333.74,29.1,0
9021,9.2,positive,Smartwatch,The sound quality is amazing and battery lasts all day.,808.02,19.6,1
9022,3.1,negative,Wireless Headphones,The item arrived damaged and unusable.,793.2,25.4,0
9023,9.8,positive,Wireless Charger,Super easy to use and looks amazing.,261.95,11.0,0
9024,8.5,positive,Wireless Headphones,It works flawlessly and the price was fair.,720.51,64.4,1
9025,4.6,neutral,Tablet,It’s fine for occasional use.,688.76,25.2,1
9026,4.7,neutral,Hair Dryer,It’s fine for occasional use.,182.04,28.5,1
9027,2.9,negative,Wireless Charger,Terrible quality and unreliable performance.,877.37,66.2,0
9028,2.3,negative,Electric Toothbrush,Did not meet my expectations at all.,233.61,10.9,0
9029,8.6,positive,Microwave Oven,Fast delivery and great customer service!,749.22,56.7,1
9030,6.9,neutral,Smartwatch,Delivery took longer than expected but item works fine.,906.95,3.3,1
9031,7.8,positive,Backpack,Fast delivery and great customer service!,434.01,11.5,0
9032,7.2,positive,Smartwatch,The product exceeded my expectations and arrived on time.,26.82,47.5,0
9033,7.6,positive,Gaming Mouse,High performance and sleek design make it worth every penny.,24.31,27.9,1
9034,0.8,negative,Wireless Headphones,"Would not recommend, waste of money.",159.56,21.5,1
9035,2.0,negative,Smartphone,Terrible quality and unreliable performance.,466.16,21.8,1
9036,6.2,neutral,Wireless Headphones,It’s fine for occasional use.,983.98,46.9,1
9037,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
9038,4.2,neutral,Desk Lamp,The color was slightly off but not a big deal.,267.01,35.0,0
9039,5.4,neutral,Vacuum Cleaner,The color was slightly off but not a big deal.,367.63,18.5,1
9040,7.8,positive,Backpack,"Excellent quality and perfect fit, highly recommend!",390.99,44.5,1
9041,1.3,negative,Smartphone,Did not meet my expectations at all.,507.95,7.6,1
9042,2.2,negative,Coffee Maker,Did not meet my expectations at all.,291.24,56.6,1
9043,2.4,negative,Laptop,It broke after the first day of use.,614.64,34.9,1
9044,9.8,positive,Microwave Oven,The sound quality is amazing and battery lasts all day.,41.46,54.4,0
9045,3.2,negative,Wireless Headphones,Customer support was unhelpful and slow.,80.79,1.8,1
9046,5.3,neutral,Microwave Oven,It gets the job done but lacks some features.,609.95,25.1,0
9047,6.0,neutral,Backpack,Delivery took longer than expected but item works fine.,440.37,13.9,1
9048,10.0,positive,Gaming Mouse,Super easy to use and looks amazing.,753.51,61.5,1
9049,5.8,neutral,Smartwatch,"The product is okay, nothing special.",463.26,48.8,1
9050,8.0,positive,Microwave Oven,Fast delivery and great customer service!,990.58,51.1,0
9051,1.6,negative,Backpack,Did not meet my expectations at all.,268.6,4.5,1
9052,3.4,negative,Laptop,Poor quality and very disappointing experience.,884.55,37.9,1
9053,3.6,negative,Hair Dryer,Did not meet my expectations at all.,763.32,40.5,0
9054,6.9,neutral,Gaming Mouse,Overall decent but not outstanding.,957.56,25.9,0
9055,1.3,negative,Desk Lamp,Customer support was unhelpful and slow.,930.96,45.1,0
9056,4.7,neutral,Hair Dryer,"Average quality, matches the price.",682.82,14.8,1
9057,1.5,negative,Laptop,Did not meet my expectations at all.,563.83,44.8,1
9058,6.0,neutral,Laptop,Overall decent but not outstanding.,493.26,58.9,1
9059,9.8,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",10.82,65.6,1
9060,2.3,negative,Tablet,"Would not recommend, waste of money.",536.94,69.0,0
9061,3.1,negative,Camera,Did not meet my expectations at all.,894.67,69.7,1
9062,0.5,negative,Camera,The item arrived damaged and unusable.,454.06,64.7,0
9063,8.7,positive,Bluetooth Speaker,"Excellent quality and perfect fit, highly recommend!",488.89,42.3,1
9064,1.2,negative,Sneakers,Poor quality and very disappointing experience.,441.36,28.4,1
